tweet_text
b'On field:- SRH... Vs MI...               But  Off field:- SRH... Vs KKR... #IPL2020 @mipaltan  #MIvsSRH @mumbaiindian_fc https://t.co/qyAJikJpUK'
b'@KajariaCeramic Royal Challengers Bangalore Sunrisers Hyderabad Delhi Capitals  #PlayWithKajaria #IPL2020 #Kajaria #KajariaCeramics @KajariaCeramic  Join @sengodan4 @iammargam @bhavnajain189 @piyushpuri12 @PinkyDholakia @gsrana4580 @surindersuri99 @AbhishekIPLFeak @Nitish_nix @MullickChaitali'
"b""Virat Kohli - We have a shot, an opportunity &amp; that's all we want as a team; I'm sure the guys will be excited about what's ahead of us. \xf0\x9f\xa4\x9e  @imVkohli #RCBvsDC #IPL2020 https://t.co/T82ZDNrDjw"""
b'#KKR  fans are praying for mumbai to win #MIvsSRH #IPL2020 #IPLinUAE #KKR #SRH https://t.co/HUYoimh7Ym'
b'When RCB finally qualifying playoffs #IPL2020  Rcb and their fans now. \xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/tm934Cuzvp'
b'Match 55. Shreyas Iyer won toss and decided to bowl and won  Equation :  28-27 to team batting first  25-30 to captains choosing to bat  10-45 to captains choosing to bat and win  22-33 to captains winning toss and match  #IPL2020 #RCBvDC'
b'BIG DAY.. Remember.. We are all cheering wholeheartedly for you @SunRisers Just give your best.  #IPL2020  https://t.co/pFukgBuNX1'
b'MI Played 13 Matches In IPL2020 Lost to 4 Teams 1- CSK - Knocked Out 2- RR - Knocked Out 3- KXIP - Knocked Out 4 - RCB - Bach Gayooo Re Baba..  #MI @mipaltan #MIvsSRH @mumbaiindian_fc  #IPL2020 #MumbaiIndians #MITheEmperorOfIPL'
"b""Hey guys personally I'm supporting HYD today because as my official language it is! MIvsHYD Which team you people are supporting let's have a pool? #IPL2020"""
b'.@RCBTweets has a knack of losing out on great opportunities.  #RCBvsDC #IPL2020'
b'RCB will have to wait and watch who they face -- Sunrisers Hyderabad or Kolkata Knight Riders -- in the eliminator.  #IPL2020 #RCB   https://t.co/cqevymNUBV'
b'\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\xa5\xf0\x9f\x94\xa5 See you in the playoffs \xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b #PlayBold #WeAreChallengers #IPL2020 @RCBTweets https://t.co/cHXcWOGvCt'
b'@ICC Past is pass Present doing Child artist work on #ipl2020\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xaa'
b'Which Team Will Win Today #IPL2020 Match? #MI #SRH #MIvsSRH #Dream11IPL'
"b'MI decide to rest Quinton de Kock, Ishan Kishan might don the gloves with Chris Lynn replacing him in the XI. #IPL2020  #MumbaiIndians @mipaltan'"
b'#IPL2020 TODAY CRICKET #MI Vs #SRH On 07:00pm/PST On GHAZI TV STAR GOLD RTA SPORTS WATAN 2 HD FOX CRICKET OSN CRICKET CHANNEL EYE SKY SPORTS 2 WILLOW TV HD STAR SPORTS 1 STAR SPORTS 2 FLOW SPORTS 2 BEIN SPORTS 13 CHANNEL 9 (BD) SUPER SPORTS 2 STAR SPORTS SELECT 1'
"b'@bhogleharsha  @joybhattacharj  @cricbuzz   My IPL 11 for #IPL2020  @IPL  Players from all teams included, 4 overseas players and one uncapped player'"
"b""The stress of 3 matches won't let me survive \xf0\x9f\xa5\xb4 #IPL2020"""
b'Who is getting ipl champion . #IPL2020  #iplseason13  #MIvsSRH  #WeAreChallengers #Csk #mi #Dc'
"b'Never give up , Fight till the end!\xf0\x9f\x94\xa5 After 4 consecutive losses , #RCB still qualified for the playoffs \xf0\x9f\x98\x8d\xe2\x9d\xa4\xef\xb8\x8f           J\xc3\xba\xc3\x9ft R\xc3\x87B Th\xc3\xad\xc3\xb1g\xc3\x9f\xf0\x9f\x98\x8d #PlayBold #WeAreChallengers #IPL2020 #Playoffs @RCBTweets https://t.co/vaYDQrbvKp'"
"b'RCB captain Kohli : Mindset was tentative, but glad to qualify  https://t.co/PXSHRfIMJG  #RCB #DC #IPL2020 #Kohli'"
"b'A win for SRH will propel them into the playoffs, &amp; MI could rest some players. #SRHvMI Preview:  \xe2\x9c\x85 Key players, stats &amp; head-to-head battles \xe2\x9c\x85 Possible XIs \xe2\x9c\x85 #Dream11   #MIvSRH #IPL2020 #Dream11Team   https://t.co/d4V5DkNRXO'"
b'Shane Watson announced his retirement from all forms of cricket.  #ShaneWatson #CSK #IPL2020 #Cricket #ThankYouWatson  Men in yellow \xf0\x9f\x92\x9b https://t.co/ffv8AFWBD7'
b'Qualifier 1 : DC Win  Eliminator : RCB Win  Qualifier 2 : RCB Win  Final : DC or RCB Win (New Champions) \xf0\x9f\x98\x81\xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\xf0\x9f\x8f\x83\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f  #Master #IPL2020'
b'In #IPL2020 Sweep shots are giving good results.. SKY Shikhar Dhawan Rahane used them really well.. This should be the go to shot against spinners What do you think abt this @prasannalara'
b'Oh hello there Q!  Long time no see.... \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\x89  #PlayBold #IPL2020 #WeAreChallengers #Dream11IPL https://t.co/mL8IxSvnv5'
"b""Today's Match: Sunrisers Hyderabad vs Mumbai Indians at 7:30 pm IST. . . . . #fcl #fclgames #MI #SRH #sunrisershyderabad #cricketlovers #godofcricket #bethechampion #championsleague #ipl2020 #ipl #iplt20 #t20league #indiancricket #SRHvsMI #MIvsSRH #CricketMeriJaan https://t.co/ncUBL8x3SM"""
b'.@OfficialCSA\xf0\x9f\x87\xbf\xf0\x9f\x87\xa6: Ngidi returns to Chennai fold at @IPL  \xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/CukvSYW6Ux  @NgidiLungi @ChennaiIPL #CricketSA #CSAnews #WeAreMore #AlwaysRising #Dream11IPL #IPL2020 https://t.co/GfSEHt9tGH'
"b""RCB skipper Virat Kohli, after his side lost to #DelhiCapitals by six wickets on Monday, described the league stage as a 'mixed bag' for the team, adding that the Men in Red would come up with a better show in the #IPL2020 Playoffs.  #DCvsRCB  https://t.co/eIDQHQSGBl"""
b'@SurleenKaur27 I share the same feelings bout #KKR \xf0\x9f\x98\x9d  But throwing @iamsrk\xe2\x80\x99s team out of playoffs and that too in UAE isn\xe2\x80\x99t what the #IPL2020 organisers would like to do...he\xe2\x80\x99s their brand ambassador you see \xf0\x9f\x98\x9c #JustSaying'
b'Today Match \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94  #SRH || #MI || #IPL2020  #Dream11IPL || #Hyderabad - #Mumbai  #Tollywood - #Bollywood   #Pushpa || #AlluArjun'
b'KKR fans to Mumbai Indians @mipaltan   #KKR #MI #IPL2020 https://t.co/b8OQLx9o41'
"b'#SRH may win today...  #MI always give chance to the Benchers in the last games... So , Mostly #SRH win and qualify for Playoffs.. Lynn may get chance today..  #IPL2020'"
b'Into the playoffs in consecutive years \xf0\x9f\x92\x99\xf0\x9f\x92\xaa @DelhiCapitals   #YehHaiNayiDilli #DelhiCapitals #DCvRCB #IPL2020 https://t.co/yEzqKF177T'
"b""Being a KKR fan , let's pray MI win today..#MIvsSRH #IPL2020"""
b'Kudos to Delhi team for playing fantastic cricket this season.... Well done... Now we will get 2 chances for the final and this shows how important that match was.... Dil khush kar diya... #DCvRCB #IPL2020 @ShreyasIyer15 @RickyPonting @MohammadKaif'
b'I Think Virat Should Open Along With Padikkkal &amp; Finch Should Should Come At 1..!  But Players Fail Aite em cheyalem \xf0\x9f\x98\x81  #IPL2020 #PlayBold'
"b""For MI it's game. But for SRH it's a battle.. #IPL2020 https://t.co/RzzNqECdDJ"""
b'Will the Orange Cap stay with KL Rahul?  https://t.co/iOu3mtunHh #IPL2020 https://t.co/IMdKByTdd9'
b'Looks like I got 6/8 right. #IPL2020 https://t.co/1lOYX56oEm'
b'RCB fans are happy to see them in the play offs. But they know that frankly there are far more deserving teams who missed out. #RCB #IPL2020'
b'WHO WIN TODAY #SRHvsMI  #IPL2020'
"b""Never give up !\xf0\x9f\x92\xa5\xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x94\xa5 Now we are on playoffs \xf0\x9f\x92\x93\xf0\x9f\x98\x8d Let's Grab this one Boyzz and Take on 2020\xf0\x9f\x98\x98 #RCBvDC #PlayBold #WeAreChallengers #IPL2020 #Playoffs @imVkohli @RCBTweets https://t.co/A4cVTbOT2w"""
b'Looks like I got few of these rights .... #IPL2020 https://t.co/XeHcyQQn6y'
b'Match day \xf0\x9f\xa5\x81 Mumbai Indians vs Sunrisers Hyderabad   #MIvsSRH #IPL2020 #Dream11IPL'
"b""Today's Trading Picks  #TuesdayThoughts #investingnews #investing #investors #stocks #Nifty #Banknifty #StockMarket #IndianArmy #COVID19 #NASDAQ #banking #StocksToTrade #TradingView #Investment #quotes #IPL2020 #USElection #USPresidentialElections2020 https://t.co/WkeGcbF2xW"""
b'KKR match  Other commentators: Lockie Fergusan   Nehra ji: lockie pradusan  #iplseason13 #ashishnehra #IPL2020 #Dream11IPL #Dream11IPL2020'
b'#IPL2020 Match 56 @SunRisers v @mipaltan A do or die match for #SRH  #Dream11IPL #IPL #IPL2020Updates #SRHvMI #MIvSRH https://t.co/HnUbpBJ3Xe'
b'@varshini200 @devdpd07 @Mounesh_white @RCBTweets Ur right DDP is a great player in our Team  #PlayBold  #Playoffs  #WeAreChallengers  #\xe0\xb2\xa8\xe0\xb2\xae\xe0\xb3\x8d\xe0\xb2\xaeRCB  #IPL2020'
b'Best Wishes Virat &amp; Co. #RCB #PlayBold #IPL2020 https://t.co/49PjBkaMQA'
"b""QUALIFIER 1 |#IPL2020  MUMBAI INDIANS          VS.    DELHI CAPITALS  THU,05 NOV,07:30pm Don't forget to see... https://t.co/9sXulcfZdF"""
b'#IPL2020 #CricketDhamaka Dream11 Predictions: Sunrisers Hyderabad vs Mumbai Indians  https://t.co/NtdgV2Bysj'
"b'Just RCB Things , It was \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x92\xa5\xf0\x9f\x94\xa5 #playbold #weraechallangers #ipl2020 #Rcbian #viratian  @RCBTweets https://t.co/usRoLJXZaL'"
b'Qulifier 1   #Mi V #Dc  Mi - Win   Eliminater   #Rcb v #Kkr or #srh   #kkr or #Srh win   Qulifier 2   Kkr or Srh v dc  Kkr or Srh win   Finel   Mi v Kkr or srh  ??? who win ??   #Master #IPL2020'
"b'If #DelhiCapitals had pushed for achieving the target in 17.2 overs, Iyer would have been out of the Indian team. #DCvsRCB #IPL2020 #Kohli'"
b'Who will win the match?#IPL #IPL2020\xc2\xa0#IPLupdates #IPLPrediction #IPLinUAE #Dream11IPL #dream11Prediction #IPLDubai2020 #IPLSchedule #IndianPremierLeague #Dream11IPL2020 #Dream11 #SRHvsMI #MIvsSRH #SRH #OrangeArmy #sunrisers #SunrisersHyderabad #MI #MumbaiIndians #Trending #trends'
b'Who is gonna Win last scheduled match??  #IPL2020 #iplseason13 #IPL #IPLinUAE #UnacademyAskTheExperts #askstar #MIvsSRH #SRHvsMI #OrangeArmy #believe #OneFamily #MI #SRH #RohitSharma #RashidKhan #AakashVani #best #IndianPremierLeague #Trending #trend #lastiplmatch #whowillwin'
"b""I don't care about any player, but @ABdeVilliers17 you surely deserve one. And that too with @RCBTweets! Let's Hope For This Year, Right? #PlayBold #IPL2020 #EeSalaCupNamde"""
b'Q1 :-   #MIvDC \xf0\x9f\x92\xa5  Q2 :-   #RCBvKKR Or #SRH \xf0\x9f\x98\xb9  RCB Going To Assam NXt Match \xf0\x9f\x98\x82  #IPL2020'
b'We move on to the final league match of #IPL2020 and so far not a single match is taken for granted we see how the top placed #MI is ideal for one playoff berth though they qualified and #CSK was out of the tournament but still their performance were important for 5 other teams\xf0\x9f\x94\x9d'
b'@KajariaCeramic Delhi capitals Kolkata knight riders Royal challengers Bangalore #PlayWithKajaria . #IPL2020 #Kajaria #KajariaCeramics'
b'@cricketaakash Sorry to say but as a Rajasthan Royals fans I felt you were being too biased. Not only you but all the Hindi commentators! They were overwhelmingly cheering for KKR. #IPL2020'
b'Have a look \xf0\x9f\x98\x82\xf0\x9f\x98\x82@IPL @BCCI #IPL2020 #ChennaiSuperKings #MumbaiIndians #RoyalChallengersBangalore #KolkataKnightRiders @msdhoni @virendersehwag @ChennaiIPL  @SigadanaVinod @imVkohli @ImRo45 https://t.co/ByWbAKaa3n'
b'#Rabada became the highest wicket taker in #IPL with 25 wickets.. #iplseason13  #IPL2020'
b'#Dhawan  scored a fifty in the match yesterday . It was 40th fifty in #IPL second highest after #Warner (47).#iplseason13  #IPL2020  #IPL  #IPLinUAE  #IPLT20  #IPL2020Updates'
b'DC-RCB rivalry in IPL 2008-10: DC 5 | RCB 1 2011-18: DC 1 | RCB 13 | NR 1 2019-20: DC 4 | RCB 0 #IPL2020'
"b'Delhi Capitals/Daredevils has now finished in each of the ten positions in the points table - the only team to do so. #1: 2009, 2012 #2: 2020 #3: 2019 #4: 2008 #5: 2010 #6: 2016, 2017 #7: 2015 #8: 2014, 2018 #9: 2013 #10: 2011 #IPL2020'"
b'IPL2020: Delhi defeats Bangalore by six wickets | https://t.co/HZGs7AHiOA #Khabarhub #IPL2020 #DelhiCapitals  #RoyalChallengersBangalore'
"b'This is the camaraderie that cricketers from different nations are sharing, just because of the IPL. #IPL2020 https://t.co/4dwmkDuizM'"
"b'#IPL2020 #DCvRCB #RCBvDC   WATCH \xf0\x9f\xa7\x90\xf0\x9f\x93\xb9 @DelhiCapitals seal second spot in playoffs, @RCBTweets  qualify too\xf0\x9f\x8f\x8f https://t.co/gajdR9sl3W'"
"b'@RVCJ_FB Teams Win n Quality, Legend #RCB lost 4 matches to qualify \xf0\x9f\x98\x8e\xf0\x9f\x98\x82  #IPL2020'"
b'Voting Time line by Indian Time (IST)  #TuesdayThoughts #investingnews #investing #investors #stocks #Nifty #Banknifty #StockMarket #IndianArmy #COVID19 #NASDAQ #banking #StocksToTrade #TradingView #Investment #quotes #IPL2020 #USElection #USPresidentialElections2020 https://t.co/qpBP8frc2F https://t.co/E71Ee1xDTj'
"b""#IPL2020 | Here's a look at the points table after #DC beat #RCB on 2 November.  https://t.co/QcLyvASpzS"""
b'Sambavam loading.. Be it #SRH / #KKR   #IPL2020'
b'#IPL2020 | Brad Hogg names KKR\xe2\x80\x99s \xe2\x80\x98pick of the tournament\xe2\x80\x99  https://t.co/BpUrOzqGys'
b'My @instagram #IPL2020 poll result. Majority goes to @RCBTweets but @DelhiCapitals won the match. #IPL2020 #IPLinUAE #DCvsRCB https://t.co/7GI3XpQTxp'
b'#IPL2020   ~Kholi to other team fans \xf0\x9f\x98\x82 https://t.co/WbCF6HvThF'
"b'@goatatunde @imVkohli @RCBTweets batting order  Virat Dev Finch ABD Phillipe Morris Shivam Sunder Chahl Saini Siraj Virat not trusting batting after #abd which is drawback of his  Captaincy, must open the Inning. In league stage he batted with arms with rope. @msdhoni made same mistake  #IPL2020  #Playoffs'"
b'Who says IPL is a fast game? Switched on the telly. 15 something over going on. Went for a shower.. Dried off. Had 4 dosas and it was still 2 balls to go to complete 20 overs #IPL2020 is #Circus Waiting for the faster #AUSvIND  test series'
"b'#IPL2020 | With this win, @DelhiCapitals have qualified for the playoffs of the tournament  #DelhiCapitals   https://t.co/HRknOpnndf'"
"b'Match No. 56 #IPL2020  Tuesday, 3 October 2020 07 :30pm Indian time \xe2\x8c\x9a  #SRH #OrangeArmy #MI #OneFamily #Dream11IPL #IPLinUAE #IPL2020 #SRHvsMI'"
b'Who will Win the 56th Match of the Dream11 #IPL2020 ? #SRHvMI  #MIvsSRH  @SunRisers  @mipaltan  #SRH   #MI'
b'What if they mistook ESCN as \xe0\xb2\x88 \xe0\xb2\xb8\xe0\xb2\xb2 \xe0\xb2\x95\xe0\xb2\xaa\xe0\xb3\x8d\xe0\xb2\xaa\xe0\xb3\x81 \xe0\xb2\xa8\xe0\xb2\xae\xe0\xb3\x8d\xe0\xb2\xae\xe0\xb2\xa6\xe0\xb3\x87 and put blackmark on their campaign every single time?  Is it time to change the slogan?  #RCB  #IPL2020'
"b'With Rahane coming in for Hetmeyer, sams coming in for the third pacer @DelhiCapitals looks more balanced than ever. Their bowling is extremely strong. If atleast 2 of the top 4 play well, they will be in contention to win #IPL2020 #RCBvDC'"
"b'Trollers on IPL cricketers fitness!,\xf0\x9f\xa4\xa8\xf0\x9f\xa4\xa8\xf0\x9f\xa4\xa8  In real life they are..  #IPL2020 https://t.co/IDXT2kayo4'"
"b'My team is ready, are you ready for the next match of Indian T20 League? Join me for Hyderabad vs Mumbai  on https://t.co/oD6azNTWXJ &amp; get Big Winnings. #IndiaKiApniFantasyApp #MyTeam11 #MI #MIvsSRH #SRH #IPL2020 #iplseason13 #IPLplayoffs https://t.co/QSBgLSmGCl'"
"b'Rahane, Shikhar, and Nortje took DC to second spot for playoffs against MI - Match 55 Recap, IPL 2020 https://t.co/jgHXgrRucG #matchrecaps #DelhiCapitals #RoyalChallengersBangalore  #MatchDay #cricketfans #cricketnews #cricketfever #ipl2020 #Dream11IPL #IPL2020Updates'"
"b'so i think most of cricketers can perform only till their 38 with exceptions like gayle,tahir.. #IPL2020'"
b'Play-offs time! We know how much it means. The team only has one goal now: 3 wins in a row..\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbb\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbb #PlayBold\xc2\xa0\xef\xbf\xbc #IPL2020\xc2\xa0\xef\xbf\xbc #WeAreChallengers\xc2\xa0\xef\xbf\xbc #Dream11IPL #iplseason13 https://t.co/Wrm0onvPSo'
b'@sanjaymanjrekar He played test innings only throughout the #IPL2020  Better join #SRH for permanent orange cap!'
"b""It's 2020 And Anything Seems Possible This Year.. @RCBTweets Qualified In The Playoffs Of IPL After 4 Years #IPL2020 #PlayBold"""
b'What happens next in #IPL2020  Who will be win #iplseason13'
b'#IPL2020 #CricketDhamaka #SRHvsMI Sunrisers Hyderabad vs Mumbai Indians - Statistical Preview  https://t.co/7Kh2qv1CmV'
"b'Slept off early last night, but waking up to good news if @DelhiCapitals qualifying as #2 for #IPL2020. Saath mein fellow Delhi boy @imVkohli ki team ko bhi qualify karva diya. Wah!'"
"b'Tendulkar After Winning IPL 2013 -  ""This is the right time to stop playing IPL.I am 40. I have to accept the reality. I had decided that this would be my last season. It has ended perfectly."" #IPL2020'"
b'So Dont Expect Anything Big From Dhoni Next Year(who will be 40). only expect csk winning the cup and giving him a perfect ending like sachin received in his last ipl (ipl 2013 cup)  #IPL2020 #CSK #WhistlePodu'
